neid,filename,filesize,status,date
1206136077,Unilever Pouch standup <mark>videor.mp4</mark>,31.9 MB,转码完成,2021-01-09 17:47:007
2295824959,软双铝整线运行视频<mark>20180516.mp4</mark>,211.8 MB,转码完成,2021-01-09 17:47:007
1257850917,STICK整线合集（压缩--手机播放用）.<mark>mp4</mark>,627.6 MB,转码完成,2021-01-09 17:47:007
1206092040,CURTI装盒机（AVM150）.<mark>mp4</mark>,232.0 MB,转码完成,2021-01-09 17:47:007
907796727,一号园视频---讲解功能<mark>20181225.mp4</mark>,178.6 MB,转码完成,2021-01-09 17:47:007
2382884086,博正听装线-自动卸垛.<mark>mp4</mark>,9.7 MB,转码完成,2021-01-09 17:47:007
1206136071,2011_P&G Shampoo Pouch Case <mark>Packer.mp4</mark>,31.9 MB,转码完成,2021-01-09 17:47:007
1129378209,047、高速镜头观察，截止门有效，充填过程中无拉丝滴漏(潘高寿蜜炼川贝枇杷膏测试录像)20180709-40切测试录像.<mark>mp4</mark>,2.7 MB,转码完成,2021-01-09 17:47:007
1203589455,HANDOOK-stick-粉剂-十列机装袋整线.<mark>mp4</mark>,4.5 MB,转码完成,2021-01-09 17:47:007
1204362555,发泰设备视频-菲林架部分（济川现场）.<mark>mp4</mark>,3.1 MB,转码完成,2021-01-09 17:47:007
2382884083,博正听装线-充填<mark>3.mp4</mark>,3.7 MB,转码完成,2021-01-09 17:47:007
2380590865,Universal8列螺杆机-成型机构 (3).<mark>mp4</mark>,22.8 MB,转码完成,2021-01-09 17:47:007
2151550660,<mark>VID_20200606_105845.mp4</mark>,985.7 MB,转码完成,2021-01-09 17:47:007
1204392240,锦州理想背封有序连线视频.<mark>mp4</mark>,135.4 MB,转码完成,2021-01-09 17:47:007
1206136089,2011_Tasty Bite <mark>India.mp4</mark>,77.9 MB,转码完成,2021-01-09 17:47:007
1204362441,发泰设备视频-称重部分（济川现场）.<mark>mp4</mark>,2.3 MB,转码完成,2021-01-09 17:47:007
1204388040,北京泰德科宇丸剂充填.<mark>mp4</mark>,7.1 MB,转码完成,2021-01-09 17:47:008
1204242627,德尚在雅士利工厂的粉剂整线.<mark>mp4</mark>,69.0 MB,转码完成,2021-01-09 17:47:008
2403548224,泰莱飞鹤现场昱庄一片裹包处机构<mark>20200810.mp4</mark>,9.4 MB,转码完成,2021-01-09 17:47:008
1096956519,曹政奭조정석代言'正官庄'CF (火熱星期五篇)[中字].<mark>mp4</mark>,5.2 MB,转码完成,2021-01-09 17:47:008
1170987726,高速机的封罐机<mark>20180118.mp4</mark>,87.7 MB,转码完成,2021-01-09 17:47:008
1096956522,酸奶stick Gogurt Tube <mark>Rollers.mp4</mark>,2.2 MB,转码完成,2021-01-09 17:47:008
2344107331,PLF-新西兰雅士利-听装线-外包间<mark>3.mp4</mark>,7.8 MB,转码完成,2021-01-09 17:47:008
1204240581,普泽生物现场德尚设备视频 (4).<mark>mp4</mark>,143.4 MB,转码完成,2021-01-09 17:47:008
1129348185,004、万邦-20列丸剂整线(银杏叶滴丸).<mark>mp4</mark>,421.2 MB,转码完成,2021-01-09 17:47:008
1204373706,锦州理想包装机械有限公司_高清.<mark>mp4</mark>,63.4 MB,转码完成,2021-01-09 17:47:008
1204025544,<mark>VID_20170726_201424.mp4</mark>,24.8 MB,转码完成,2021-01-09 17:47:008
1203597492,Inever 液体5列四边封设备（INEVER MVA Sachet Hybrid Machine _ Packaging Solutions）.<mark>mp4</mark>,22.3 MB,转码完成,2021-01-09 17:47:008
1096956525,【CM】龍角散ダイレクト「始める前に」篇30秒 株式会社龍角散.<mark>mp4</mark>,4.2 MB,转码完成,2021-01-09 17:47:008
1096956528,RIOPAN广告.<mark>mp4</mark>,7.9 MB,转码完成,2021-01-09 17:47:008
2391433624,济川现场发泰设备--整理段20170913 (5).<mark>mp4</mark>,24.9 MB,转码完成,2021-01-09 17:47:008
1129103448,020、重庆葵花-12列计量盒整线<mark>20170610.mp4</mark>,1.1 GB,转码完成,2021-01-09 17:47:008
1203627177,sanko-装盒机运行录像Hartness 100 UPM Machine to run ZipBox® Resealable <mark>Package.mp4</mark>,11.3 MB,转码完成,2021-01-09 17:47:008
1203624105,OMAG有序整理方式.<mark>mp4</mark>,9.8 MB,转码完成,2021-01-09 17:47:008
1129351236,017、自传式转向机视频（杜邦项目）<mark>20170121.mp4</mark>,8.0 MB,转码完成,2021-01-09 17:47:008
1096956534,Aspirin <mark>Effect.mp4</mark>,1.6 MB,转码完成,2021-01-09 17:47:008
1207357665,curti <mark>AVM150.mp4</mark>,232.1 MB,转码完成,2021-01-09 17:47:008
1096956537,Maaloxan广告.<mark>mp4</mark>,13.7 MB,转码完成,2021-01-09 17:47:008
1204024536,<mark>VID_20170726_195600.mp4</mark>,6.2 MB,转码完成,2021-01-09 17:47:008
1339573443,051、buffer缓存系统（中智）<mark>20190903.mp4</mark>,104.7 MB,转码完成,2021-01-09 17:47:008
1206091005,Cama-液体stick装盒录像.<mark>mp4</mark>,30.5 MB,转码完成,2021-01-09 17:47:008
1204018395,VID_20170726机架内部.<mark>mp4</mark>,19.5 MB,转码完成,2021-01-09 17:47:008
1204391121,汉顿单列机视频一.<mark>mp4</mark>,5.2 MB,转码完成,2021-01-09 17:47:008
1096956480,小黄人酸奶stick GoGurt Minion Jokes tv commercial ad 2015 HD • <mark>advert.mp4</mark>,940.4 KB,转码完成,2021-01-09 17:47:008
1129379955,009、落盒机构视频(北京韩美).<mark>mp4</mark>,18.0 MB,转码完成,2021-01-09 17:47:008
2346475720,PLF-新西兰雅士利-听装线-外包间<mark>4.mp4</mark>,19.0 MB,转码完成,2021-01-09 17:47:008
2519706928,横封前烫块硅胶板更换.<mark>mp4</mark>,83.8 MB,转码完成,2021-01-09 17:47:008
1209846582,Universal-pack Synthesis Alfa AR for pharmaceutical powders（包装热敏性药品）.<mark>mp4</mark>,19.2 MB,转码完成,2021-01-09 17:47:008
1129369719,039、补袋机构视频(扬子江现场)<mark>20181102.mp4</mark>,75.4 MB,转码完成,2021-01-09 17:47:008
1204389078,河南羚锐锦州理想整理机少袋补袋录像<mark>1.mp4</mark>,2.1 MB,转码完成,2021-01-09 17:47:008
1206499524,人工压圆帽盖素材.<mark>mp4</mark>,1.1 MB,转码完成,2021-01-09 17:47:008
1339573491,052、动子电机（胡庆余堂）<mark>20190903.mp4</mark>,112.4 MB,转码完成,2021-01-09 17:47:008
2732636611,008、[央视报道]药品拆零销售的困局.<mark>mp4</mark>,101.5 MB,转码完成,2021-01-09 17:47:008
1203597456,Inever 液体5列机（MP Machine Inever Stick pack）.<mark>mp4</mark>,7.1 MB,转码完成,2021-01-09 17:47:008
1096956495,正官庄红参精-活力隨行篇广告.<mark>mp4</mark>,5.0 MB,转码完成,2021-01-09 17:47:008
1096956492,酸奶stick  Go-Gurt TV <mark>Commercial.mp4</mark>,853.2 KB,转码完成,2021-01-09 17:47:008
2382884131,博正听装线-充填<mark>1.mp4</mark>,9.9 MB,转码完成,2021-01-09 17:47:008
2322649408,佐丹力智能物料配送系统模拟视频<mark>0610.mp4</mark>,8.2 MB,转码完成,2021-01-09 17:47:008
2382884137,博正听装线-充填<mark>5.mp4</mark>,3.3 MB,转码完成,2021-01-09 17:47:008
1204362471,发泰计量反馈调整演示<mark>20180813.mp4</mark>,1.0 MB,转码完成,2021-01-09 17:47:008
1203627144,sanko-粉剂-四边封-6列机-<mark>r202.mp4</mark>,32.2 MB,转码完成,2021-01-09 17:47:008
1206136017,2007_Sang Ha Shredded Cheese Robot <mark>Caser2.mp4</mark>,41.9 MB,转码完成,2021-01-09 17:47:008
1204024545,<mark>VID_20170726_195546.mp4</mark>,23.9 MB,转码完成,2021-01-09 17:47:008
1206136008,2008_Anytime Candy Robot Casing <mark>Station.mp4</mark>,30.4 MB,转码完成,2021-01-09 17:47:008
1096956504,草晶华《破壁草本篇》15秒广告_高清.<mark>mp4</mark>,1.0 MB,转码完成,2021-01-09 17:47:008
1129039998,012、扬子江-12列计量盒整线（脉络通颗粒）<mark>20160520.mp4</mark>,285.8 MB,转码完成,2021-01-09 17:47:008
1096956510,022、韩国아프니벤큐.<mark>mp4</mark>,4.3 MB,转码完成,2021-01-09 17:47:008
1096956507,Rennie Direkt - wirkt direkt bei <mark>Sodbrennen.mp4</mark>,2.5 MB,转码完成,2021-01-09 17:47:008
1206136026,2008_Fruit Cup Sleeve <mark>Machine.mp4</mark>,35.1 MB,转码完成,2021-01-09 17:47:008
1170987765,08-2罐身清理机（新）<mark>20160223.mp4</mark>,67.1 MB,转码完成,2021-01-09 17:47:008
2391434698,济川现场发泰设备--整理段20170913 (4).<mark>mp4</mark>,45.9 MB,转码完成,2021-01-09 17:47:008
1204373643,赛铂-10列整线-2017.11药机展.<mark>mp4</mark>,8.0 MB,转码完成,2021-01-09 17:47:008
2344107259,PLF-新西兰雅士利-听装线-管路.<mark>mp4</mark>,17.9 MB,转码完成,2021-01-09 17:47:008
1204234371,德尚12列丸剂整线20171229(太极).<mark>mp4</mark>,5.6 MB,转码完成,2021-01-09 17:47:008
1206499503,飞鹤现场人工压罐.<mark>mp4</mark>,340.7 KB,转码完成,2021-01-09 17:47:008
1096956459,meiji酸奶stick宣传片(4).<mark>mp4</mark>,5.6 MB,转码完成,2021-01-09 17:47:008
1203702003,5740 Schmucker stickpack <mark>video1.mp4</mark>,1.5 MB,转码完成,2021-01-09 17:47:008
1129349124,003、澳诺-12列液体stick整线<mark>20190113.mp4</mark>,225.4 MB,转码完成,2021-01-09 17:47:008
1096956471,Yoplait Go Big液奶.<mark>mp4</mark>,27.5 MB,转码完成,2021-01-09 17:47:008
2382884176,博正听装线-充填<mark>4.mp4</mark>,11.1 MB,转码完成,2021-01-09 17:47:008
1096956474,2017 正官庄 x 李棟旭 瞬間復活Everytime 廣告 [HD].<mark>mp4</mark>,5.0 MB,转码完成,2021-01-09 17:47:008
1204365459,锦州龙威二对一整线整理机.<mark>mp4</mark>,1.5 MB,转码完成,2021-01-09 17:47:008
1203597540,Inever 液体5列机（Stickpack machine PH600 Inever packaging）.<mark>mp4</mark>,23.7 MB,转码完成,2021-01-09 17:47:009
1206131898,SANWOOD装盒机.<mark>mp4</mark>,87.4 MB,转码完成,2021-01-09 17:47:009
1204204710,韩国千世-粉剂-四边封-新时代现场-后道装盒线录像-小袋输送整理&小袋装盒<mark>20161201.mp4</mark>,329.9 MB,转码完成,2021-01-09 17:47:009
1204380843,20170913济川药业发泰-装盒及后道 (7).<mark>mp4</mark>,117.2 MB,转码完成,2021-01-09 17:47:009
2380576384,Universal8列螺杆机-成型机构 (2).<mark>mp4</mark>,4.8 MB,转码完成,2021-01-09 17:47:009
1170985647,新西兰婴芬瑞婴幼儿配方奶粉工厂罐装生产线（仅一）.<mark>mp4</mark>,13.4 MB,转码完成,2021-01-09 17:47:009
1206782091,OPTIMA公司介绍.<mark>mp4</mark>,33.7 MB,转码完成,2021-01-09 17:47:009
1204025523,<mark>VID_20170726_200159.mp4</mark>,43.1 MB,转码完成,2021-01-09 17:47:009
1405088979,<mark>WeChat_20190926231926.mp4</mark>,5.9 MB,转码完成,2021-01-09 17:47:009
1204362426,发泰计量反馈调整<mark>20180813.mp4</mark>,3.7 MB,转码完成,2021-01-09 17:47:009
1207289985,Romaco装箱机 Promatic PAK 320 automatic <mark>case-packer.mp4</mark>,7.5 MB,转码完成,2021-01-09 17:47:009
1352271852,飞鹤现场PLF设备视频20200910 (10).<mark>mp4</mark>,84.4 MB,转码完成,2021-01-09 17:47:009
2401712206,汤臣倍健现场PLF高速听装线-压圆帽盖机20200810 (2).<mark>mp4</mark>,22.8 MB,转码完成,2021-01-09 17:47:009
1096956642,003、邯郸-摩罗丹宣传广告.<mark>mp4</mark>,2.0 MB,转码完成,2021-01-09 17:47:009
1203597372,Inever 液体4列机（Stickpack MP Machine Inever packaging solutions）.<mark>mp4</mark>,15.0 MB,转码完成,2021-01-09 17:47:009
2382884230,博正听装线-充填数据<mark>1.mp4</mark>,2.7 MB,转码完成,2021-01-09 17:47:009
769292979,听装整线视频合集<mark>20171206.mp4</mark>,1.6 GB,转码完成,2021-01-09 17:47:009
1204029510,Unette宣传视频20160903 (2).<mark>mp4</mark>,6.6 MB,转码完成,2021-01-09 17:47:009
1170992712,<mark>3.mp4</mark>,254.0 MB,转码完成,2021-01-09 17:47:009
1203597375,Inever 液体10列机整线（Stickpack packaging machine INEVER.mpg）.<mark>mp4</mark>,24.7 MB,转码完成,2021-01-09 17:47:009
1203597369,Inever 液体10列机整线（Stickpack PH600 packaging machine INEVER.avi）.<mark>mp4</mark>,34.9 MB,转码完成,2021-01-09 17:47:009
1352272671,<mark>mp4</mark>,53.2 MB,转码完成,2021-01-09 17:47:009
1204398153,泰德科宇-丸剂多列机运行视频-昆明中药厂 (1).<mark>mp4</mark>,26.0 MB,转码完成,2021-01-09 17:47:009
1204234305,德尚10列丸剂整线-外包20171229(太极).<mark>mp4</mark>,1.8 MB,转码完成,2021-01-09 17:47:009
2391438595,济川现场发泰设备--整理段20170913 (3).<mark>mp4</mark>,137.1 MB,转码完成,2021-01-09 17:47:009
1204008009,topack粉剂三边封旋转式充填机R 52高速充填.<mark>mp4</mark>,8.1 MB,转码完成,2021-01-09 17:47:009
1203605559,Mediseal demonstrates pharma stick pack <mark>machine.mp4</mark>,48.8 MB,转码完成,2021-01-09 17:47:009
2382884236,博正听装线-卸垛理罐.<mark>mp4</mark>,19.9 MB,转码完成,2021-01-09 17:47:009
1203702834,Линия_<mark>Tube_S-12L_+_B250_Kraft_soluble_coffe.mp4</mark>,16.6 MB,转码完成,2021-01-09 17:47:009
2382884233,博正听装线-充填<mark>9.mp4</mark>,3.5 MB,转码完成,2021-01-09 17:47:009
1206782049,OPTIMA 药机综合介绍pharma - Meeting highest requirements of the pharmaceutical <mark>sector.mp4</mark>,75.1 MB,转码完成,2021-01-09 17:47:009
1204398150,泰德科宇-丸剂多列机运行视频-昆明中药厂 (2).<mark>mp4</mark>,9.7 MB,转码完成,2021-01-09 17:47:009
2401712311,汤臣倍健现场PLF高速听装线-铁盖20200810 (1).<mark>mp4</mark>,46.4 MB,转码完成,2021-01-09 17:47:009
1203627045,sanko-四边封铝塑包装设备运行录像THEM_ Sanko Zero 1 <mark>Machine.mp4</mark>,41.5 MB,转码完成,2021-01-09 17:47:009
1204020315,<mark>VID_20170726_201906.mp4</mark>,11.9 MB,转码完成,2021-01-09 17:47:009
2053451262,40切测试录像.<mark>mp4</mark>,2.7 MB,转码完成,2021-01-09 17:47:009
1170992724,<mark>2.mp4</mark>,306.0 MB,转码完成,2021-01-09 17:47:009
2382884251,博正听装线-充填<mark>10.mp4</mark>,6.3 MB,转码完成,2021-01-09 17:47:009
1203599388,Inever粉剂6列机（伊利现场）.<mark>mp4</mark>,6.7 MB,转码完成,2021-01-09 17:47:009
1204362348,发泰设备视频-整理规整部分（济川现场）.<mark>mp4</mark>,1.5 MB,转码完成,2021-01-09 17:47:009
1203627036,sanko-粉剂-十列机单机运行录像FC-800 - Sweetener 1g 17mm <mark>W.MPG.mp4</mark>,4.6 MB,转码完成,2021-01-09 17:47:009
1096956615,【CM】龍角散ダイレクト「ノドを健やかに龍角散」篇 株式会社龍角散.<mark>mp4</mark>,9.2 MB,转码完成,2021-01-09 17:47:009
1206782025,OPTIMA 包装设备合辑consumer - Filling, dosing and <mark>packaging.mp4</mark>,60.2 MB,转码完成,2021-01-09 17:47:009
2208584707,005、昆明中药厂-10列丸剂整线<mark>20200601.mp4</mark>,353.8 MB,转码完成,2021-01-09 17:47:009
1204379745,太平洋自动-stick-四列机运行录像.<mark>mp4</mark>,10.6 MB,转码完成,2021-01-09 17:47:009
1096956618,Magnesium-Diasporal® 400 EXTRA <mark>direkt.mp4</mark>,4.3 MB,转码完成,2021-01-09 17:47:009
1622469396,ALLFILL螺杆充填+JERLET大锅在青岛圣元的视频.<mark>mp4</mark>,6.2 MB,转码完成,2021-01-09 17:47:009
1306243698,飞鹤高速听装整线视频0813更新.<mark>mp4</mark>,113.2 MB,转码完成,2021-01-09 17:47:009
1206135885,2007_Sang Ha Shredded Cheese Robot <mark>Caser1.mp4</mark>,11.9 MB,转码完成,2021-01-09 17:47:009
1129370877,041、海霸泵拆洗视频<mark>20180709.mp4</mark>,13.7 MB,转码完成,2021-01-09 17:47:009
1204234344,太极绵阳工厂德尚丸剂12列整线 (1)<mark>20180118.mp4</mark>,15.8 MB,转码完成,2021-01-09 17:47:009
1206135888,2006_Lotte Conf_Cartoner & Carton Taping <mark>System.mp4</mark>,20.0 MB,转码完成,2021-01-09 17:47:009
1204258932,皇普-2017.4药机展现场展示视频2017.4.20 (2).<mark>mp4</mark>,2.0 MB,转码完成,2021-01-09 17:47:009
1206782043,OPTIMA 2015年Achema展会 pharma @ Achema <mark>2015.mp4</mark>,43.7 MB,转码完成,2021-01-09 17:47:009
1206867033,2015年喜洋洋博正封罐机运行录像.<mark>mp4</mark>,136.5 MB,转码完成,2021-01-09 17:47:009
1204018302,VID_20170726机架内部 (2).<mark>mp4</mark>,148.5 MB,转码完成,2021-01-09 17:47:009
1129359597,016、双层加隔板（九惠丸剂项目）<mark>20170519.mp4</mark>,72.4 MB,转码完成,2021-01-09 17:47:009
2197461316,Inever简易计数收集机构.<mark>mp4</mark>,57.4 MB,转码完成,2021-01-09 17:47:009
1405088769,<mark>WeChat_20190926231914.mp4</mark>,6.0 MB,转码完成,2021-01-09 17:47:009
2519730673,转向机相位差调整.<mark>mp4</mark>,17.8 MB,转码完成,2021-01-09 17:47:009
1204386918,羚锐现场理想设备<mark>2.mp4</mark>,44.3 MB,转码完成,2021-01-09 17:47:009
2151548926,<mark>VID_20200606_111801.mp4</mark>,483.1 MB,转码完成,2021-01-09 17:47:009
1206513711,Can-machinery-听装线-自动充填.<mark>mp4</mark>,5.5 MB,转码完成,2021-01-09 17:47:009
1204049925,Universal8列螺杆机-纵封.<mark>mp4</mark>,18.5 MB,转码完成,2021-01-09 17:47:009
1203623028,OMAG热转印打码.<mark>mp4</mark>,450.7 KB,转码完成,2021-01-09 17:47:009
1129380993,007、垂直提升机工作流程视频.<mark>mp4</mark>,266.5 MB,转码完成,2021-01-09 17:47:009
2391431512,济川现场发泰设备--整理段20170913 (1).<mark>mp4</mark>,18.9 MB,转码完成,2021-01-09 17:47:009
1352272716,PLF终检秤精度数据.<mark>mp4</mark>,42.2 MB,转码完成,2021-01-09 17:47:009
1096956603,韓國 the gargle 天然 口腔 保健 草本 漱口水.<mark>mp4</mark>,11.0 MB,转码完成,2021-01-09 17:47:009
2391435613,济川现场发泰设备--整理段20170913 (2).<mark>mp4</mark>,75.0 MB,转码完成,2021-01-09 17:47:009
1170987537,05十工位充填.<mark>mp4</mark>,23.3 MB,转码完成,2021-01-09 17:47:009
2381938213,Universal8列螺杆机-传动机构 (3).<mark>mp4</mark>,172.3 MB,转码完成,2021-01-09 17:47:009
1290849042,高速听装整线.<mark>mp4</mark>,494.5 MB,转码完成,2021-01-09 17:47:009
1129351311,015、三层加隔板视频(一然)<mark>20170417.mp4</mark>,134.1 MB,转码完成,2021-01-09 17:47:009
2380297789,ulhman铝塑泡罩线视频.<mark>mp4</mark>,49.5 MB,转码完成,2021-01-09 17:47:009
1203623007,5、Confezionatrice Omag Pack a 14 <mark>file.mp4</mark>,11.7 MB,转码完成,2021-01-09 17:47:009
1203627102,sanko-粉剂-20列机运行录像fc <mark>1000.mp4</mark>,30.9 MB,转码完成,2021-01-09 17:47:009
1170985518,5、New Milk S-26外包生产线视频<mark>20160503.mp4</mark>,201.1 MB,转码完成,2021-01-09 17:47:010
2346476548,PLF-新西兰雅士利-听装线<mark>1.mp4</mark>,133.5 MB,转码完成,2021-01-09 17:47:010
1204029474,Unette宣传视频20160903 (1).<mark>mp4</mark>,8.4 MB,转码完成,2021-01-09 17:47:010
1203627099,sanko-粉剂-16列机运行录像FC1000-速度80切<mark>min.mp4</mark>,12.6 MB,转码完成,2021-01-09 17:47:010
1204378671,20170913济川药业发泰-装盒及后道 (6).<mark>mp4</mark>,75.9 MB,转码完成,2021-01-09 17:47:010
1204234272,德尚10列丸剂整线-内包20171229(太极).<mark>mp4</mark>,5.0 MB,转码完成,2021-01-09 17:47:010
1096956549,Magnesium-Diasporal® 400 EXTRA direkt – <mark>TV-Spot.mp4</mark>,2.1 MB,转码完成,2021-01-09 17:47:010
2401712320,汤臣倍健现场PLF高速听装线-铁盖20200810 (3).<mark>mp4</mark>,48.4 MB,转码完成,2021-01-09 17:47:010
1203623001,1、CS 10 V2 LINEA <mark>LIQIDI_omag.mp4</mark>,16.5 MB,转码完成,2021-01-09 17:47:010
1206889479,青岛索康-充填机运行录像<mark>2.mp4</mark>,15.2 MB,转码完成,2021-01-09 17:47:010
1206513666,Can-machinery-听装线-药品塑罐充填旋盖包装..<mark>mp4</mark>,5.6 MB,转码完成,2021-01-09 17:47:010
1204386852,龙威-迪康现场（装盒机输送料槽处人工补袋视频）①<mark>20170106.mp4</mark>,1.3 MB,转码完成,2021-01-09 17:47:010
1204050987,Universal8列螺杆机-菲林架 (1).<mark>mp4</mark>,89.0 MB,转码完成,2021-01-09 17:47:010
1129102524,005、三九-10列计量盒整线.<mark>mp4</mark>,436.9 MB,转码完成,2021-01-09 17:47:010
1204052016,Universal8列螺杆机-菲林架 (5).<mark>mp4</mark>,19.1 MB,转码完成,2021-01-09 17:47:010
1096956567,021、Spot Tv - Cinfatós monodosis de Cinfa右美沙芬.<mark>mp4</mark>,4.2 MB,转码完成,2021-01-09 17:47:010
1204388913,河南羚锐锦州理想卡位机少袋补袋录像<mark>1.mp4</mark>,2.2 MB,转码完成,2021-01-09 17:47:010
1206889494,青岛索康-充填机运行录像<mark>1.mp4</mark>,22.5 MB,转码完成,2021-01-09 17:47:010
1204023357,<mark>VID_20170726_201838.mp4</mark>,26.4 MB,转码完成,2021-01-09 17:47:010
1204052025,Universal8列螺杆机-菲林架 (6).<mark>mp4</mark>,11.6 MB,转码完成,2021-01-09 17:47:010
1096956573,顆粒タイプHouse Foods 姜黄素之力解酒护肝颗粒冲剂 1 5gx10包★House Foods 薑黃素之力解酒護肝顆粒沖-衝-遲劑 1 5gx10包.<mark>mp4</mark>,7.3 MB,转码完成,2021-01-09 17:47:010
1204362294,龙威-裹包视频（2017.4药机展）<mark>2017.4.20.mp4</mark>,2.5 MB,转码完成,2021-01-09 17:47:010
1405088760,<mark>WeChat_20190926231919.mp4</mark>,6.0 MB,转码完成,2021-01-09 17:48:001
1203597117,Inever 8列机可切换充填头整线（stickpack machine MP INEVER complete line for pharma sector.mpg）.<mark>mp4</mark>,18.9 MB,转码完成,2021-01-09 17:48:001
